,equity
2024-01-19,1250188.0386385873
2024-01-22,1218394.8044464546
2024-01-23,1233187.5249083505
2024-01-24,1262683.4663715772
2024-01-25,1291162.9024026892
2024-01-26,1296984.1282388538
2024-01-29,1296294.534770641
2024-01-30,1270785.2357541788
2024-01-31,1261346.730933359
2024-02-01,1255889.970478738
2024-02-02,1231291.376852731
2024-02-05,1226065.651702045
2024-02-06,1295239.726888412
2024-02-07,1316933.3357360496
2024-02-08,1334458.7436691558
2024-02-19,1346360.76205632
2024-02-20,1348553.232582211
2024-02-21,1352541.8026178922
2024-02-22,1367552.8342016488
2024-02-23,1373136.3984514237
2024-02-26,1373522.581961554
2024-02-27,1396655.9380515253
2024-02-28,1371834.6598119654
2024-02-29,1408012.8476403507
2024-03-01,1415383.0117886611
2024-03-04,1412173.6013804795
2024-03-05,1420883.673437598
2024-03-06,1418037.390790934
2024-03-07,1416953.6184841914
2024-03-08,1420097.4654334872
2024-03-11,1427033.0740251103
2024-03-12,1423802.5151838043
2024-03-13,1412840.7494658225
2024-03-14,1410016.6089627976
2024-03-15,1421414.991636927
2024-03-18,1434346.033888499
2024-03-19,1424478.9998878215
2024-03-20,1425789.1579268025
2024-03-21,1427967.2969205962
2024-03-22,1411151.8768115873
2024-03-25,1407259.412308844
2024-03-26,1419196.2662327157
2024-03-27,1411512.0695054338
2024-03-28,1411549.0261963676
2024-03-29,1423532.8340668126
2024-04-01,1435613.0786387846
2024-04-02,1432162.558131557
2024-04-03,1430406.8905230435
2024-04-08,1414823.7013113732
2024-04-09,1424825.0845522287
2024-04-10,1417939.9821229842
2024-04-11,1414404.6598104597
2024-04-12,1400626.8796439678
2024-04-15,1427385.9744222402
2024-04-16,1412611.3591098962
2024-04-17,1438504.7210795141
2024-04-18,1442766.2452950373
2024-04-19,1435496.3473280612
2024-04-22,1436974.0750757917
2024-04-23,1429143.8538741965
2024-04-24,1437859.0334662844
2024-04-25,1440879.7364875702
2024-04-26,1468403.849236699
2024-04-29,1482067.3528466208
2024-04-30,1470410.8327047934
2024-05-06,1480681.974539974
2024-05-07,1476924.780655356
2024-05-08,1469456.996966854
2024-05-09,1487816.4092125294
2024-05-10,1491277.7599137533
2024-05-13,1495942.0970439906
2024-05-14,1496283.1078902392
2024-05-15,1477840.2287418055
2024-05-16,1476225.3223327582
2024-05-17,1492972.0528161405
2024-05-20,1497714.786934225
2024-05-21,1497480.2790956763
2024-05-22,1507046.0875778033
2024-05-23,1486699.131659857
2024-05-24,1483366.441483987
2024-05-27,1500937.3525277337
2024-05-28,1491359.3212249058
2024-05-29,1491775.0983196865
2024-05-30,1490648.9056689804
2024-05-31,1491325.7985219432
2024-06-03,1488051.387138339
2024-06-04,1495756.9117759585
2024-06-05,1491201.1027321015
2024-06-06,1479458.4699296935
2024-06-07,1483660.5772091954
2024-06-11,1478098.896032129
2024-06-12,1477467.2837825953
2024-06-13,1469197.5090648346
2024-06-14,1475557.9324936992
2024-06-17,1471777.92591574
2024-06-18,1477471.1017384285
2024-06-19,1471092.2695927129
2024-06-20,1455892.676968659
2024-06-21,1455869.2773332638
2024-06-24,1444443.1623657339
2024-06-25,1437515.7665736722
2024-06-26,1452322.9605190891
2024-06-27,1443468.304540535
2024-06-28,1437565.7625820178
2024-07-01,1442585.733791018
2024-07-02,1435344.9261245371
2024-07-03,1433546.5532069807
